"hromada_code","hromada_name","oblast_code","oblast_name_en","total_popultaion_2022","square_area","population_density","income_per_capita_2022","oblast_id"
"UA46080190000096121","Турківська","UA46000000000026241","Lviv",22328,398.8,55.987963891675,3.98474044025439,13
"UA46080210000051983","Хирівська","UA46000000000026241","Lviv",15067,218,69.1146788990826,3.53104630317913,13
"UA46100010000066018","Гніздичівська","UA46000000000026241","Lviv",7059,105.9,66.657223796034,3.53444287576144,13
"UA46100030000016064","Грабовецько-Дулібівська","UA46000000000026241","Lviv",12046,152.1,79.197896120973,3.66742160883281,13
"UA46100050000053848","Жидачівська","UA46000000000026241","Lviv",17422,178.4,97.6569506726457,4.09370565721501,13
"UA46100070000076013","Журавненська","UA46000000000026241","Lviv",11607,279.1,41.5872447151559,3.33697570087016,13
"UA46100090000076723","Козівська","UA46000000000026241","Lviv",11327,420.9,26.9113803753861,4.90356725523086,13
"UA46100110000018989","Миколаївська","UA46000000000026241","Lviv",32934,304.6,108.122127380171,4.10526915072569,13
"UA46100130000048262","Моршинська","UA46000000000026241","Lviv",14148,122.2,115.777414075286,4.02087323225898,13
"UA46100150000087495","Новороздільська","UA46000000000026241","Lviv",36598,100.8,363.075396825397,2.73806921853653,13
"UA46100170000077437","Розвадівська","UA46000000000026241","Lviv",11906,107.1,111.167133520075,3.69915994120611,13
"UA46100190000081766","Сколівська","UA46000000000026241","Lviv",20024,581.3,34.4469292964046,4.63602615761087,13
"UA46100210000027970","Славська","UA46000000000026241","Lviv",14063,429.9,32.7122586648058,11.1009457626396,13
"UA46100230000047305","Стрийська","UA46000000000026241","Lviv",98378,551.1,178.51206677554,4.8830339652158,13
"UA46100250000088835","Тростянецька","UA46000000000026241","Lviv",7891,187.6,42.0628997867804,5.6845660765429,13
"UA46100270000094052","Ходорівська","UA46000000000026241","Lviv",24061,333,72.2552552552552,3.49605655874652,13
"UA46120010000054878","Белзька","UA46000000000026241","Lviv",14466,464.5,31.1431646932185,3.39080495230195,13
"UA46120030000069375","Великомостівська","UA46000000000026241","Lviv",15903,314.5,50.5659777424483,6.43312550336415,13
"UA46120050000027080","Добротвірська","UA46000000000026241","Lviv",11260,199,56.5829145728643,4.33815671225577,13
"UA46120070000071541","Лопатинська","UA46000000000026241","Lviv",12030,410,29.3414634146341,3.16640782793017,13
"UA46120090000051307","Радехівська","UA46000000000026241","Lviv",32895,708.6,46.4225232853514,4.01102799635203,13
"UA46120110000062257","Сокальська","UA46000000000026241","Lviv",51397,676.5,75.9748706577975,3.58832190808802,13
"UA46120130000026331","Червоноградська","UA46000000000026241","Lviv",88151,228.1,386.457693993862,4.40647523374664,13
"UA46140010000081849","Івано-Франківська","UA46000000000026241","Lviv",19582,420.6,46.5572990965288,5.88063760749668,13
"UA46140030000023506","Мостиська","UA46000000000026241","Lviv",31700,436.6,72.6065048098946,3.95898218864353,13
"UA46140050000054478","Новояворівська","UA46000000000026241","Lviv",51365,273.4,187.874908558888,8.43445862143483,13
"UA46140070000010135","Судововишнянська","UA46000000000026241","Lviv",12668,142.7,88.7736510161177,3.44890423350174,13
"UA46140090000079730","Шегинівська","UA46000000000026241","Lviv",10649,265.2,40.1546003016591,4.44973927223213,13
"UA46140110000063568","Яворівська","UA46000000000026241","Lviv",51698,834.7,61.9360249191326,10.9740461969515,13
"UA48020010000091496","Баштанська","UA48000000000039575","Mykolayiv",21612,760.3,28.4256214652111,3.89825284564131,14
"UA48020030000061219","Березнегуватська","UA48000000000039575","Mykolayiv",18734,1261.7,14.8482206546723,2.78789361962208,14
"UA48020050000023194","Вільнозапорізька","UA48000000000039575","Mykolayiv",5420,365.6,14.8249452954048,3.47605802398524,14
"UA48020070000050731","Володимирівська","UA48000000000039575","Mykolayiv",3292,346.7,9.49524084222671,2.72303543134872,14
"UA48020090000069919","Горохівська","UA48000000000039575","Mykolayiv",7134,300,23.78,2.34995900616765,14
"UA48020110000020969","Інгульська","UA48000000000039575","Mykolayiv",8275,477.6,17.3262144053601,3.12294384048338,14
"UA48020130000080862","Казанківська","UA48000000000039575","Mykolayiv",14488,1000.3,14.4836549035289,3.75573698647156,14
"UA48020150000051082","Новобузька","UA48000000000039575","Mykolayiv",18078,452.1,39.9867285998673,3.33735899269831,14
"UA48020170000082529","Привільненська","UA48000000000039575","Mykolayiv",5568,465.2,11.9690455717971,3.03877209770115,14
"UA48020190000083597","Снігурівська","UA48000000000039575","Mykolayiv",22729,634.4,35.827553593947,2.54479990760702,14
"UA48020210000024814","Софіївська","UA48000000000039575","Mykolayiv",5541,426.5,12.9917936694021,3.52908120736329,14
"UA48020230000095751","Широківська","UA48000000000039575","Mykolayiv",3363,216,15.5694444444444,2.51769296461493,14
"UA48040010000016403","Братська","UA48000000000039575","Mykolayiv",11761,706.5,16.6468506723284,3.85864755462971,14
"UA48040030000013036","Бузька","UA48000000000039575","Mykolayiv",5218,306.4,17.0300261096606,5.638197660023,14
"UA48040050000011284","Веселинівська","UA48000000000039575","Mykolayiv",17414,975.9,17.8440413976842,3.44930916733663,14
"UA48040070000056126","Вознесенська","UA48000000000039575","Mykolayiv",34789,95.8,363.141962421712,4.86440512662048,14
"UA48040090000070960","Доманівська","UA48000000000039575","Mykolayiv",14398,729.7,19.7313964643004,3.51234397694124,14
"UA48040110000015580","Дорошівська","UA48000000000039575","Mykolayiv",5349,357.6,14.9580536912752,2.83814028229576,14
"UA48040130000074078","Єланецька","UA48000000000039575","Mykolayiv",14379,1018.1,14.1233670562813,3.38547175394673,14
"UA48040150000011861","Мостівська","UA48000000000039575","Mykolayiv",4367,428.2,10.1985053713218,4.29180888481795,14
"UA48040170000057262","Новомар’ївська","UA48000000000039575","Mykolayiv",4863,422.4,11.5127840909091,4.24096112482007,14
"UA48040190000026236","Олександрівська","UA48000000000039575","Mykolayiv",8897,288.2,30.8709229701596,3.37260044172193,14
"UA48040210000049987","Прибужанівська","UA48000000000039575","Mykolayiv",7551,365.9,20.6367860071058,3.96262635677394,14
"UA48040230000012964","Прибузька","UA48000000000039575","Mykolayiv",4931,299.3,16.4751085867023,3.30396716081931,14
"UA48040250000044166","Южноукраїнська","UA48000000000039575","Mykolayiv",41625,158.7,262.287334593573,7.61277259387387,14
"UA48060010000061913","Березанська","UA48000000000039575","Mykolayiv",13492,896.5,15.0496374790853,3.46113107100504,14
"UA48060030000055210","Веснянська","UA48000000000039575","Mykolayiv",8584,352.7,24.3379642755883,3.36319631873253,14
"UA48060050000074873","Воскресенська","UA48000000000039575","Mykolayiv",14792,329.9,44.8378296453471,2.71918232355327,14
"UA48060070000087404","Галицинівська","UA48000000000039575","Mykolayiv",7385,311.1,23.7383477981356,8.53914962762356,14
"UA48060090000097375","Коблівська","UA48000000000039575","Mykolayiv",7670,428.4,17.9038281979458,4.78506547327249,14
"UA48060110000055792","Костянтинівська","UA48000000000039575","Mykolayiv",9522,446.4,21.3306451612903,3.89127445074564,14
"UA48060130000035572","Куцурубська","UA48000000000039575","Mykolayiv",7458,533.9,13.9689080352126,3.15463535934567,14
"UA48060150000071713","Миколаївська","UA48000000000039575","Mykolayiv",470011,248.7,1889.87133092079,4.80504086451168,14
"UA48060170000025778","Мішково-Погорілівська","UA48000000000039575","Mykolayiv",7063,172.5,40.9449275362319,4.46993027183916,14
"UA48060190000070297","Нечаянська","UA48000000000039575","Mykolayiv",4176,253.5,16.4733727810651,3.4277236039272,14
"UA48060210000081533","Новоодеська","UA48000000000039575","Mykolayiv",17209,617.5,27.8688259109312,3.13702583125109,14
"UA48060230000098265","Ольшанська","UA48000000000039575","Mykolayiv",8942,247.1,36.1877782274383,3.11272281592485,14
"UA48060250000061313","Очаківська","UA48000000000039575","Mykolayiv",14346,295,48.6305084745763,9.56260760351318,14
"UA48060270000044708","Первомайська","UA48000000000039575","Mykolayiv",9225,377,24.4694960212202,2.71913281409214,14
"UA48060290000080246","Радсадівська","UA48000000000039575","Mykolayiv",4060,168.3,24.1235888294712,4.09301268226601,14
"UA48060310000084930","Степівська","UA48000000000039575","Mykolayiv",8756,787,11.1257941550191,4.25262485267245,14
"UA48060330000083035","Сухоєланецька","UA48000000000039575","Mykolayiv",4743,368.7,12.8641171684296,2.94870994939911,14
"UA48060350000011218","Чорноморська","UA48000000000039575","Mykolayiv",5214,339.9,15.3398058252427,8.4661123782125,14
"UA48060370000016130","Шевченківська","UA48000000000039575","Mykolayiv",14184,515.8,27.4990306320279,3.29847423293852,14
"UA48080010000048763","Арбузинська","UA48000000000039575","Mykolayiv",10046,429.3,23.4008851618915,3.58452352677683,14
"UA48080030000050927","Благодатненська","UA48000000000039575","Mykolayiv",5580,403.4,13.8324243926624,4.83652439605735,14
"UA48080050000053070","Врадіївська","UA48000000000039575","Mykolayiv",16309,800.6,20.3709717711716,3.70319808326691,14
"UA48080070000061107","Кам’яномостівська","UA48000000000039575","Mykolayiv",7199,328.8,21.8947688564477,3.69914058619253,14
"UA48080090000029942","Кривоозерська","UA48000000000039575","Mykolayiv",23090,814.2,28.3591255219848,3.43238251927241,14
"UA48080110000010732","Мигіївська","UA48000000000039575","Mykolayiv",8087,391.1,20.6775760675019,3.78675400890318,14
"UA48080130000028458","Первомайська","UA48000000000039575","Mykolayiv",69256,282,245.58865248227,4.71909437102923,14
"UA48080150000083195","Синюхинобрідська","UA48000000000039575","Mykolayiv",5646,343.1,16.4558437773244,7.34096214311017,14
"UA51020010000012094","Андрієво-Іванівська","UA51000000000030770","Odesa",5156,306.5,16.8221859706362,4.37361747478666,15
"UA51020030000095942","Березівська","UA51000000000030770","Odesa",16328,686.9,23.7705634007861,4.90346373101421,15
"UA51020050000075980","Великобуялицька","UA51000000000030770","Odesa",5980,165.9,36.045810729355,3.68237087625418,15
"UA51020070000019684","Знам’янська","UA51000000000030770","Odesa",8311,411,20.2214111922141,3.67172804836963,15
"UA51020090000073639","Іванівська","UA51000000000030770","Odesa",8034,431.4,18.6230876216968,4.84477726537217,15
"UA51020110000041005","Коноплянська","UA51000000000030770","Odesa",6245,445,14.0337078651685,4.44985769735789,15
"UA51020130000060117","Курісовська","UA51000000000030770","Odesa",8379,257.6,32.5271739130435,2.9113120802005,15
"UA51020150000090298","Миколаївська","UA51000000000030770","Odesa",7050,537,13.1284916201117,4.12415000141844,15
"UA51020170000041393","Новокальчевська","UA51000000000030770","Odesa",3942,434,9.08294930875576,3.40565925164891,15
"UA51020190000074479","Петровірівська","UA51000000000030770","Odesa",4776,293.3,16.2836685987044,3.71768443257956,15
"UA51020210000019597","Раухівська","UA51000000000030770","Odesa",7750,280.8,27.5997150997151,3.6628776283871,15
"UA51020230000068053","Розквітівська","UA51000000000030770","Odesa",4031,236.8,17.0228040540541,3.34168537335649,15
"UA51020250000084082","Старомаяківська","UA51000000000030770","Odesa",4452,305.2,14.5871559633028,4.89463366801438,15
"UA51020270000068435","Стрюківська","UA51000000000030770","Odesa",2744,248.5,11.0422535211268,3.74527113338192,15
"UA51020290000017926","Чогодарівська","UA51000000000030770","Odesa",2057,181.3,11.3458356315499,6.1921422557122,15
"UA51020310000020019","Ширяївська","UA51000000000030770","Odesa",9734,324.9,29.9599876885195,3.68613296692007,15
"UA51040010000016896","Білгород-Дністровська","UA51000000000030770","Odesa",47727,19.6,2435.05102040816,4.68992660359964,15
"UA51040030000095700","Дивізійська","UA51000000000030770","Odesa",5608,347.7,16.1288467069313,3.10360038694722,15
"UA51040050000073907","Кароліно-Бугазька","UA51000000000030770","Odesa",4764,21.7,219.539170506912,6.02911787153652,15
"UA51040070000074000","Кулевчанська","UA51000000000030770","Odesa",5681,211.8,26.8224740321058,4.44871116176729,15
"UA51040090000096249","Лиманська","UA51000000000030770","Odesa",4531,205.4,22.0593962999026,3.98138293312734,15
"UA51040110000040346","Маразліївська","UA51000000000030770","Odesa",6581,296.1,22.225599459642,3.52771168971281,15
"UA51040130000049323","Мологівська","UA51000000000030770","Odesa",12922,207.9,62.1548821548822,3.15471727905897,15
"UA51040150000087491","Петропавлівська","UA51000000000030770","Odesa",7677,276.9,27.7248104008667,3.88105734661977,15
"UA51040170000036391","Плахтіївська","UA51000000000030770","Odesa",8177,310.3,26.3519174991943,3.53224094411153,15
"UA51040190000058077","Саратська","UA51000000000030770","Odesa",16457,451.7,36.4334735443879,5.60648568390351,15
"UA51040210000057879","Сергіївська","UA51000000000030770","Odesa",9317,149.5,62.3210702341137,3.06932135451326,15
"UA51040230000018414","Старокозацька","UA51000000000030770","Odesa",18127,556.7,32.5615232620801,3.81945657858443,15
"UA51040250000099866","Татарбунарська","UA51000000000030770","Odesa",23824,616,38.6753246753247,3.61353940899933,15
"UA51040270000028361","Тузлівська","UA51000000000030770","Odesa",3468,124.8,27.7884615384615,3.95271721741638,15
"UA51040290000011852","Успенівська","UA51000000000030770","Odesa",6976,292,23.8904109589041,3.7030921774656,15
"UA51040310000071545","Шабівська","UA51000000000030770","Odesa",14781,279.6,52.8648068669528,4.36117296935255,15
"UA51060010000033212","Арцизька","UA51000000000030770","Odesa",31102,762.5,40.7895081967213,3.51738850170407,15
"UA51060030000044366","Болградська","UA51000000000030770","Odesa",25730,295.5,87.072758037225,5.42472792382433,15
"UA51060050000061243","Бородінська","UA51000000000030770","Odesa",16841,933.3,18.044573020465,3.47948669259545,15
"UA51060070000052726","Василівська","UA51000000000030770","Odesa",11403,406.4,28.058562992126,2.97656574673332,15
"UA51060090000014997","Городненська","UA51000000000030770","Odesa",14551,297.6,48.8944892473118,2.42191359975259,15
"UA51060110000077844","Криничненська","UA51000000000030770","Odesa",4239,97.2,43.6111111111111,3.47574079735787,15
"UA51060130000042133","Кубейська","UA51000000000030770","Odesa",9360,270.7,34.5770225341707,2.7238844508547,15
"UA51060150000016544","Павлівська","UA51000000000030770","Odesa",5052,288.3,17.5234131113424,4.84112183689628,15
"UA51060170000068967","Тарутинська","UA51000000000030770","Odesa",20675,872.9,23.6854164279986,4.13775462394196,15
"UA51060190000067242","Теплицька","UA51000000000030770","Odesa",5424,265.4,20.4370761115298,5.16279861541298,15
"UA51080010000087690","Вилківська","UA51000000000030770","Odesa",12612,585.9,21.5258576548899,3.76224856248018,15
"UA51080030000048246","Ізмаїльська","UA51000000000030770","Odesa",69932,50.4,1387.53968253968,7.59017905879998,15
"UA51080050000022808","Кілійська","UA51000000000030770","Odesa",33158,713.7,46.459296623231,3.36729465619157,15
"UA51080070000040493","Ренійська","UA51000000000030770","Odesa",35156,521.4,67.4261603375527,5.64997009102287,15
"UA51080090000065506","Саф’янівська","UA51000000000030770","Odesa",42091,995.1,42.2982614812582,3.70470911715094,15
"UA51080110000079212","Суворовська","UA51000000000030770","Odesa",11796,370.9,31.8037206794284,3.54690355713801,15
"UA51100010000023950","Авангардівська","UA51000000000030770","Odesa",20324,69.6,292.011494252874,7.21717445089549,15
"UA51100030000027628","Біляївська","UA51000000000030770","Odesa",22596,398.7,56.6741911211437,4.5365130346079,15
"UA51100050000066202","Великодальницька","UA51000000000030770","Odesa",12269,146.6,83.6903137789905,4.16176457494498,15
"UA51100070000063635","Великодолинська","UA51000000000030770","Odesa",16970,126.2,134.469096671949,4.34686144077784,15
"UA51100090000094901","Вигодянська","UA51000000000030770","Odesa",12106,289.6,41.8024861878453,3.93835474475467,15
"UA51100110000098468","Визирська","UA51000000000030770","Odesa",9835,419.1,23.466952994512,14.5763295332994,15
"UA51100130000021533","Дальницька","UA51000000000030770","Odesa",14304,214,66.8411214953271,3.56196679110738,15
"UA51100150000090671","Дачненська","UA51000000000030770","Odesa",10561,174.9,60.3830760434534,24.7238170372124,15
"UA51100170000087238","Доброславська","UA51000000000030770","Odesa",15210,313.9,48.4549219496655,6.3022077199211,15
"UA51100190000060999","Красносільська","UA51000000000030770","Odesa",12898,294.6,43.7813985064494,6.10086451310281,15
"UA51100210000074534","Маяківська","UA51000000000030770","Odesa",12433,149.7,83.0527722110889,3.92350156277648,15
"UA51100230000045500","Нерубайська","UA51000000000030770","Odesa",12712,97.5,130.379487179487,6.83504210745752,15
"UA51100250000055079","Овідіопольська","UA51000000000030770","Odesa",15365,238.4,64.4505033557047,4.61787211259356,15
"UA51100270000073549","Одеська","UA51000000000030770","Odesa",1010537,161.2,6268.83995037221,4.98571718414071,15
"UA51100290000027993","Таїровська","UA51000000000030770","Odesa",14719,39.1,376.445012787724,5.52724139411645,15
"UA51100310000010196","Теплодарська","UA51000000000030770","Odesa",9958,7.7,1293.24675324675,3.38321773147218,15
"UA51100330000051757","Усатівська","UA51000000000030770","Odesa",15016,253.5,59.2347140039448,5.36156171217368,15
"UA51100350000087099","Фонтанська","UA51000000000030770","Odesa",18170,90,201.888888888889,5.45868817941662,15
"UA51100370000040590","Чорноморська","UA51000000000030770","Odesa",70723,26.5,2668.79245283019,4.65199493700776,15
"UA51100390000087217","Чорноморська","UA51000000000030770","Odesa",7905,43.5,181.724137931034,22.3310396900696,15
"UA51100410000059549","Южненська","UA51000000000030770","Odesa",35276,107.5,328.148837209302,5.75765544052614,15
"UA51100430000081326","Яськівська","UA51000000000030770","Odesa",8603,216.3,39.7734627831715,3.45199601883064,15
"UA51120010000025020","Ананьївська","UA51000000000030770","Odesa",21632,832,26,3.4130184227071,15
"UA51120030000075494","Балтська","UA51000000000030770","Odesa",33252,1041.8,31.9178345171818,4.18377998917358,15
"UA51120050000071748","Долинська","UA51000000000030770","Odesa",3915,304.6,12.8529218647406,3.69433396679438,15
"UA51120070000097161","Зеленогірська","UA51000000000030770","Odesa",7320,265.7,27.5498682724878,3.81446417759563,15
"UA51120090000035170","Кодимська","UA51000000000030770","Odesa",24102,703,34.2844950213371,3.56109469836528,15
"UA51120110000047677","Куяльницька","UA51000000000030770","Odesa",21319,916.5,23.2613202400436,5.06039008067921,15
"UA51120130000064324","Любашівська","UA51000000000030770","Odesa",21125,834.7,25.3084940697256,4.14463009704142,15
"UA51120150000080138","Окнянська","UA51000000000030770","Odesa",19133,1012.5,18.8967901234568,11.9085385198348,15
"UA51120170000076247","Піщанська","UA51000000000030770","Odesa",5211,275.2,18.9353197674419,3.24472726540011,15
"UA51120190000044451","Подільська","UA51000000000030770","Odesa",42657,136.9,311.592403214025,4.40762248048386,15
"UA51120210000054996","Савранська","UA51000000000030770","Odesa",17709,619.2,28.5998062015504,3.3597934225535,15
"UA51120230000084853","Слобідська","UA51000000000030770","Odesa",3411,114.4,29.8164335664336,4.58421430079156,15
"UA51140010000090773","Великомихайлівська","UA51000000000030770","Odesa",13295,589.7,22.5453620484992,4.43624944415194,15
"UA51140030000062458","Великоплосківська","UA51000000000030770","Odesa",4900,238.9,20.5106739221432,4.03866102653061,15
"UA51140050000054980","Затишанська","UA51000000000030770","Odesa",6477,231.6,27.9663212435233,7.27832454994596,15
"UA51140070000052649","Захарівська","UA51000000000030770","Odesa",13001,723.3,17.9745610396792,4.63406596184909,15
"UA51140090000048720","Лиманська","UA51000000000030770","Odesa",14159,253.4,55.8760852407261,3.33327724768698,15
"UA51140110000053825","Новоборисівська","UA51000000000030770","Odesa",5238,229.9,22.7838190517616,5.69045372088583,15
"UA51140130000082333","Роздільнянська","UA51000000000030770","Odesa",32552,766.4,42.4739039665971,4.55796679220939,15
"UA51140150000095416","Степанівська","UA51000000000030770","Odesa",6928,252.2,27.4702616970658,5.9960696795612,15
"UA51140170000019764","Цебриківська","UA51000000000030770","Odesa",4857,286.8,16.9351464435146,2.96708697549928,15
"UA53020010000035494","Глобинська","UA53000000000028050","Poltava",24830,1198.9,20.7106514304779,5.78509378091019,16
"UA53020030000081709","Горішньоплавнівська","UA53000000000028050","Poltava",54721,368.7,148.416056414429,8.39489846073719,16
"UA53020050000041411","Градизька","UA53000000000028050","Poltava",14960,1257.9,11.8928372684633,3.92236061096257,16
"UA53020070000049284","Кам’янопотоківська","UA53000000000028050","Poltava",10879,239,45.5188284518828,2.95856437356375,16
"UA53020090000045206","Козельщинська","UA53000000000028050","Poltava",13506,726,18.603305785124,4.5872727795054,16
"UA53020110000092487","Кременчуцька","UA53000000000028050","Poltava",218132,165.1,1321.21138703816,4.72430553861882,16
"UA53020130000091122","Новогалещинська","UA53000000000028050","Poltava",4631,193.6,23.9204545454545,5.74700560786007,16
"UA53020150000098867","Оболонська","UA53000000000028050","Poltava",5758,465.9,12.3588752951277,3.43125656304272,16
"UA53020170000049108","Омельницька","UA53000000000028050","Poltava",4824,224.6,21.4781834372217,3.85258765339967,16
"UA53020190000090557","Піщанська","UA53000000000028050","Poltava",14918,292.3,51.0366062264796,3.7194621738839,16
"UA53020210000023587","Пришибська","UA53000000000028050","Poltava",2897,171.7,16.8724519510775,9.59527795305488,16
"UA53020230000086353","Семенівська","UA53000000000028050","Poltava",17144,802.4,21.3659022931206,3.88468527064862,16
"UA53040010000091190","Гребінківська","UA53000000000028050","Poltava",21003,595.7,35.2576800402887,4.24553850735609,16
"UA53040030000088898","Лубенська","UA53000000000028050","Poltava",67483,1076.1,62.7107146176006,4.1360536579583,16
"UA53040050000091161","Новооржицька","UA53000000000028050","Poltava",9825,453.1,21.6839549768263,3.83089159185751,16
"UA53040070000083099","Оржицька","UA53000000000028050","Poltava",15154,755.4,20.0608948901244,4.0497694384321,16
"UA53040090000048649","Пирятинська","UA53000000000028050","Poltava",29711,923.3,32.1791400411567,4.99823819797381,16
"UA53040110000034949","Хорольська","UA53000000000028050","Poltava",31622,1062.4,29.7646837349398,3.89358430017077,16
"UA53040130000097690","Чорнухинська","UA53000000000028050","Poltava",9818,621.8,15.7896429720167,4.13997231717254,16
"UA53060010000060316","Білоцерківська","UA53000000000028050","Poltava",5161,313.2,16.478288633461,6.01938602015113,16
"UA53060030000045288","Великобагачанська","UA53000000000028050","Poltava",10952,415.7,26.3459225402935,3.76338265978817,16
"UA53060050000024229","Великобудищанська","UA53000000000028050","Poltava",6862,396,17.3282828282828,5.62937185951618,16
"UA53060070000077527","Великосорочинська","UA53000000000028050","Poltava",7094,408.3,17.374479549351,11.8654360967014,16
"UA53060090000098426","Гадяцька","UA53000000000028050","Poltava",26571,205,129.614634146341,3.57988797711791,16
"UA53060110000084138","Гоголівська","UA53000000000028050","Poltava",5306,189.1,28.0592279217345,4.01823136826234,16
"UA53060130000040567","Заводська","UA53000000000028050","Poltava",11127,200,55.635,3.30385368652826,16
"UA53060150000093603","Комишнянська","UA53000000000028050","Poltava",8132,522.4,15.5666156202144,4.87895918716183,16
"UA53060170000064030","Краснолуцька","UA53000000000028050","Poltava",3978,244,16.3032786885246,6.08464911010558,16
"UA53060190000015369","Лохвицька","UA53000000000028050","Poltava",21840,819.5,26.6503965832825,7.69543367628205,16
"UA53060210000044776","Лютенська","UA53000000000028050","Poltava",5037,374.3,13.4571199572535,4.10614601945603,16
"UA53060230000098362","Миргородська","UA53000000000028050","Poltava",48788,632.1,77.1839898750198,5.26063310281217,16
"UA53060250000043118","Петрівсько-Роменська","UA53000000000028050","Poltava",4111,209.7,19.6041964711493,4.58379757236682,16
"UA53060270000016329","Ромоданівська","UA53000000000028050","Poltava",4823,88.6,54.4356659142212,3.58582306033589,16
"UA53060290000047345","Сенчанська","UA53000000000028050","Poltava",7526,354.8,21.2119503945885,10.8784050783949,16
"UA53060310000047988","Сергіївська","UA53000000000028050","Poltava",2661,168.1,15.8298631766805,11.9310932468997,16
"UA53060330000036503","Шишацька","UA53000000000028050","Poltava",18107,754.7,23.9923148270836,5.68144060308168,16
"UA53080010000088479","Білицька","UA53000000000028050","Poltava",11360,391.2,29.038854805726,3.49597957658451,16
"UA53080030000061078","Великорублівська","UA53000000000028050","Poltava",4382,393.3,11.1416221713705,4.41702771337289,16
"UA53080050000011754","Диканська","UA53000000000028050","Poltava",17729,682.2,25.9879800644972,5.29449907044955,16
"UA53080070000036333","Драбинівська","UA53000000000028050","Poltava",4077,246.1,16.5664364079642,5.51513508952661,16
"UA53080090000014431","Зіньківська","UA53000000000028050","Poltava",23674,1051.8,22.5080813842936,4.17293742375602,16
"UA53080110000062015","Карлівська","UA53000000000028050","Poltava",20292,331.2,61.268115942029,4.97581253794599,16
"UA53080130000014699","Кобеляцька","UA53000000000028050","Poltava",25631,1218.9,21.0279760439741,3.72318522102142,16
"UA53080150000085889","Коломацька","UA53000000000028050","Poltava",4904,191.7,25.5816379760042,6.68022689029364,16
"UA53080170000047487","Котелевська","UA53000000000028050","Poltava",14169,403.4,35.1239464551314,4.70855277366081,16
"UA53080190000081150","Ланнівська","UA53000000000028050","Poltava",7058,269.8,26.1601186063751,4.84014206857467,16
"UA53080210000072644","Мартинівська","UA53000000000028050","Poltava",4555,253.4,17.9755327545383,7.87278901866081,16
"UA53080230000047239","Мачухівська","UA53000000000028050","Poltava",7882,247.4,31.8593371059014,8.12711765795483,16
"UA53080250000097618","Машівська","UA53000000000028050","Poltava",11711,391,29.9514066496164,7.02044188369909,16
"UA53080270000062586","Михайлівська","UA53000000000028050","Poltava",5760,445.6,12.9263913824057,5.27736802430556,16
"UA53080290000024637","Нехворощанська","UA53000000000028050","Poltava",4941,288.5,17.1265164644714,8.32489373406193,16
"UA53080310000072384","Новосанжарська","UA53000000000028050","Poltava",21826,662,32.9697885196375,4.44096850087052,16
"UA53080330000062155","Новоселівська","UA53000000000028050","Poltava",6293,254.5,24.7269155206287,9.98963590338471,16
"UA53080350000070563","Опішнянська","UA53000000000028050","Poltava",8133,309.3,26.2948593598448,4.62284484200172,16
"UA53080370000025447","Полтавська","UA53000000000028050","Poltava",305539,550.3,555.222605851354,6.08643592137174,16
"UA53080390000027656","Решетилівська","UA53000000000028050","Poltava",25784,1106.3,23.3065172195607,4.342359572991,16
"UA53080410000094938","Скороходівська","UA53000000000028050","Poltava",8700,326.2,26.6707541385653,3.82069746206897,16
"UA53080430000085474","Терешківська","UA53000000000028050","Poltava",11994,208.4,57.552783109405,3.48487259129565,16
"UA53080450000087891","Чутівська","UA53000000000028050","Poltava",12932,536.4,24.1088739746458,4.72589320290752,16
"UA53080470000053547","Щербанівська","UA53000000000028050","Poltava",13065,99.7,131.043129388164,5.62147574205894,16
"UA56020010000027956","Антонівська","UA56000000000066151","Rivenska",5697,117,48.6923076923077,3.54657672985782,17
"UA56020030000068439","Вараська","UA56000000000066151","Rivenska",52498,608.7,86.2460982421554,7.08679341689207,17
"UA56020050000087443","Володимирецька","UA56000000000066151","Rivenska",26370,702.2,37.5534035887212,4.63815699469094,17
"UA56020070000060676","Зарічненська","UA56000000000066151","Rivenska",28589,1086.8,26.3056680161943,4.16064603588793,17
"UA56020090000066575","Каноницька","UA56000000000066151","Rivenska",6188,165.3,37.4349667271627,3.84342811247576,17
"UA56020110000024586","Локницька","UA56000000000066151","Rivenska",5878,355.1,16.5530836384117,3.86223555461041,17
"UA56020130000066130","Полицька","UA56000000000066151","Rivenska",5672,177,32.045197740113,3.77732431593794,17
"UA56020150000079107","Рафалівська","UA56000000000066151","Rivenska",7226,111.4,64.8653500897666,3.36992986022696,17
"UA56040010000048910","Бокіймівська","UA56000000000066151","Rivenska",5387,192,28.0572916666667,3.32715597735289,17
"UA56040030000031906","Боремельська","UA56000000000066151","Rivenska",3117,102.8,30.3210116731518,3.60632735643247,17
"UA56040050000074861","Варковицька","UA56000000000066151","Rivenska",5323,148.2,35.9176788124157,3.50647406913395,17
"UA56040070000046270","Вербська","UA56000000000066151","Rivenska",4481,112.6,39.7957371225577,7.56680559027003,17
"UA56040090000093293","Демидівська","UA56000000000066151","Rivenska",11853,312.6,37.9174664107486,3.59553918079811,17
"UA56040110000061997","Дубенська","UA56000000000066151","Rivenska",36901,27.1,1361.66051660517,4.70559617761036,17
"UA56040130000011543","Козинська","UA56000000000066151","Rivenska",7171,181.1,39.5969077857537,3.66895191744527,17
"UA56040150000039275","Крупецька","UA56000000000066151","Rivenska",8863,297.9,29.7515944947969,4.10907976193163,17
